,USDT_BTC_c,USDT_BTC_v,USDT_ETH_c,USDT_ETH_v,USDT_QTUM_c,USDT_QTUM_v,USDT_XRP_c,USDT_XRP_v,USDT_STR_c,USDT_STR_v,USDT_LTC_c,USDT_LTC_v,USDT_BCHABC_c,USDT_BCHABC_v,USDT_ZEC_c,USDT_ZEC_v,USDT_DASH_c,USDT_DASH_v,USDT_EOS_c,USDT_EOS_v,USDC_BTC_c,USDC_BTC_v,BTC_ETH_c,BTC_ETH_v,BTC_LTC_c,BTC_LTC_v,BTC_XRP_c,BTC_XRP_v,ETH_EOS_c,ETH_EOS_v,ETH_ZEC_c,ETH_ZEC_v,ETH_ETC_c,ETH_ETC_v,XMR_LTC_c,XMR_LTC_v,XMR_ZEC_c,XMR_ZEC_v,XMR_DASH_c,XMR_DASH_v
5958,10495.29379396,35145.38670807,221.77130709,3194.15811244,3.15950066,181.46011188,0.3241032,1.44023752,0.08906238,865.86714926,96.52548721,108.37818173,333.0,1751.97849111,74.7303974,0.06493473,116.07512424,166.58004275,4.24505448,201.82729607,10489.04628354,43185.17892096,0.02111703,0.10408898,0.009165,0.01783763,3.084e-05,0.31194293,0.01912134,0.0,0.33494464,0.0,0.02849779,4.07661123,1.13600263,0.00710665,0.87878039,0.01061422,1.37133739,0.07506143
5959,10490.28218523,29540.87697038,222.02163934,2203.44213458,3.15555321,376.48268413,0.32322874,2159.10219466,0.08892956,1088.03973531,96.28942962,135.70696452,333.0,1751.97849111,74.7303974,0.0,115.79814027,52.63640593,4.23750932,197.90252805,10486.33999999,2772.6546656,0.02114228,0.01304709,0.00916976,0.87867637,3.083e-05,0.13563291,0.01915,0.09584584,0.33494464,0.0,0.02813059,0.01753492,1.13476388,0.00629808,0.878,0.00632422,1.36973365,0.01354143
5960,10526.60692986,4756.30244841,222.20353498,2106.73034952,3.15620387,634.17219999,0.32517164,1005.26509898,0.08892956,0.0,96.79217047,890.023664,333.0,1751.97849111,74.7303974,0.0,115.79814027,0.0,4.23750932,0.0,10513.19677794,9736.37025648,0.02111873,0.05127887,0.00918498,0.99524703,3.083e-05,0.13674317,0.01915,0.13353392,0.33494464,45.33778137,0.02867036,58.15578541,1.13589862,0.15165627,0.87518607,0.05772804,1.36973365,0.0
5961,10513.01910593,2190.77680077,221.99565156,3.33249593,3.15381962,1432.88350347,0.32332366,1949.84141906,0.08923764,26.22981585,96.23890602,384.9556241,333.0,1751.97849111,74.81792563,1.68975087,115.79814027,0.0,4.23750932,0.0,10500.00000026,1409.93868349,0.02111815,1.06981465,0.00917529,0.40719082,3.081e-05,0.85655004,0.01915,0.0,0.33494464,0.0,0.02867036,0.0,1.134,0.00100795,0.874,0.00101196,1.368,0.00102407
5962,10495.0,2404.40287483,221.52000003,6056.25279851,3.15381962,0.0,0.32332366,0.0,0.08888686,50.26219439,96.23890602,0.0,333.0,1751.97849111,74.81792563,0.0,115.79814027,0.0,4.23750932,0.0,10470.99495092,5102.63319735,0.02114001,0.01423878,0.00918,0.46661524,3.08e-05,0.51966555,0.01915,0.0,0.33494464,0.0,0.02859753,0.05719485,1.134,0.0,0.88471134,0.88471134,1.368,0.0
5963,10500.0,1675.62684058,221.52000003,0.0,3.15381962,0.0,0.3236,664.68639484,0.08903979,2.00179255,96.0957174,4637.48490047,333.0,1751.97849111,74.81792563,0.0,115.79814027,0.0,4.23750932,0.0,10470.84042143,3.54705809,0.02114167,0.24432473,0.00917,0.61771585,3.078e-05,0.08098844,0.01915,0.0,0.33494464,0.0,0.02859753,0.26670041,1.13,15.83569635,0.88471134,0.0,1.368,0.0
5964,10494.84568457,2310.88389732,220.88054875,3015.84124548,3.14414365,577.80024995,0.32398628,404.99312368,0.08915369,4.00355254,95.87937139,3384.15397493,333.0,1751.97849111,74.03094751,147.83980291,115.79814027,0.0,4.23750932,0.0,10499.0,5454.89463438,0.02102815,3.18051784,0.00914,1.22873856,3.078e-05,0.08586432,0.01915,0.0,0.33494464,0.0,0.02879746,0.04578729,1.12980068,1.65664197,0.87382896,0.02371848,1.368,0.0
5965,10520.99999999,9721.09091344,221.90378427,5783.65183896,3.14724882,171.75581716,0.3235431,751.47752487,0.08922763,4.00353265,96.814,4885.900602,333.0,1751.97849111,74.49776156,1129.11889839,115.79814027,0.0,4.23750932,0.0,10508.48490783,11999.16154538,0.02105006,10.71473185,0.00917751,1.7809628,3.081e-05,2.67900391,0.01916797,0.01824902,0.33494464,0.0,0.02879746,0.0,1.1337403,0.08478331,0.872,0.00100796,1.368,0.0
5966,10511.10330262,5833.81007984,221.85909103,10186.72629958,3.15537002,191.6222477,0.32421703,131.14855697,0.0896253,4.02642031,96.30033425,13.9293017,333.0,1751.97849111,74.49776156,0.0,115.79814027,0.0,4.23750932,0.0,10508.58300286,25449.40847633,0.0210932,0.96368722,0.00914938,0.18622221,3.094e-05,0.24373915,0.01916797,0.0,0.33494464,4.66221862,0.02879746,0.0,1.1337403,0.0,0.872,0.0,1.368,0.0
5967,10286.86083724,641367.22448652,216.00033274,70426.28201345,3.07335798,11468.81406344,0.31855879,18851.55929869,0.08723525,4028.75094744,92.50266305,69863.54466826,333.0,1751.97849111,72.309642,1156.75662308,115.04913511,8175.08533872,4.0461776,26917.59397236,10228.16764215,240899.61460285,0.02097642,14.82490606,0.00895006,16.29991925,3.093e-05,4.14083576,0.01876917,36.42715169,0.33724732,1.30802162,0.029,1.19931585,1.1117434,39.40709793,0.872,0.0,1.368,0.0
5968,10234.85885455,579339.53419726,216.26740896,75520.70374463,3.03690033,1999.35886475,0.31801592,14432.09233287,0.08691828,2337.92590216,92.053756,22921.87014328,333.0,1751.97849111,72.421558,1874.05618436,113.08870694,3464.25974683,4.06263868,3253.42587557,10200.00000001,373090.05270076,0.021095,2.08036643,0.00901365,16.91072825,3.102e-05,4.15364528,0.01872772,0.0105483,0.33435432,0.00220673,0.02887537,3.18170997,1.12295603,0.94431838,0.872,0.0,1.368,0.0
5969,10272.10576156,69419.71960212,216.65744778,25793.43182363,3.05090852,857.62707322,0.31809055,3564.5906817,0.08737682,562.00244469,92.97616,12809.30743232,333.0,1751.97849111,72.35928896,220.69351816,113.21950995,30055.66182473,4.07025986,548.10251656,10254.22924692,83770.86620753,0.02110943,0.54862915,0.00904614,2.01910977,3.097e-05,3.11016015,0.01872772,0.0,0.33329959,0.08234873,0.02885306,9.35099964,1.13069462,0.1973864,0.872,0.0,1.368,0.0
5970,10298.76030004,103032.96880042,216.41,29758.09761359,3.06143446,546.13970983,0.31842543,2362.45676919,0.0875865,832.10151334,93.23636022,13884.16941229,333.0,1751.97849111,72.49219398,4505.00460332,113.2447,199.79831384,4.07788,6185.23003942,10293.9496177,71025.48820282,0.0210075,0.18914971,0.00904714,3.03340308,3.092e-05,6.65299396,0.01872772,0.0,0.33329959,0.0,0.02905571,1.52930244,1.13069462,0.0,0.872,0.0,1.368,0.0
5971,10245.07403234,93928.03341363,215.39059274,8714.462358,3.04049367,419.60394487,0.3167,950.96247983,0.08727064,8.25727575,92.94021599,3201.45436032,333.0,1751.97849111,71.79581988,50.75583352,112.57081301,4.00359959,4.07295256,2.00180001,10187.6833108,40443.86374965,0.02098144,7.14941181,0.009055,0.45517196,3.086e-05,0.23877169,0.01872772,0.0,0.3332,0.83008215,0.02905571,0.0,1.13069462,0.0,0.88586705,0.09046003,1.39145059,0.01019515
5972,10234.92593336,657470.72117194,215.0526777,19085.81660299,3.04192264,438.09366501,0.31675177,3257.57880632,0.08710693,468.49351192,92.4713291,5054.78471454,333.0,1751.97849111,71.82756625,155.86589872,112.57081301,9.3594288,4.0621366,6.00539997,10245.81186901,3599.93688849,0.02099558,0.01959296,0.009046,0.74949056,3.086e-05,1.03977376,0.01872772,0.0,0.335,0.1005,0.02897965,1.45461351,1.13882931,0.46789499,0.87878039,0.0088816,1.39013947,0.06122263
5973,10293.97989991,83729.78845214,215.61601863,6040.41326863,3.0411492,676.36696779,0.31819846,675.11458771,0.0873339,786.95793032,93.34013432,8654.11441236,333.0,1751.97849111,72.08430406,3862.76720611,113.57147509,4225.29047122,4.0621366,0.0,10250.31723497,621.04217846,0.02099,0.04126348,0.00908339,0.13308662,3.093e-05,1.39618098,0.01872772,0.0,0.335,0.0,0.02911212,0.30794425,1.13882931,0.0,0.87878039,0.0,1.39013947,0.0
5974,10292.45969999,32960.00318278,215.45522045,14479.81402171,3.0445262,612.76041552,0.31836529,2134.80661723,0.08736316,2.00175208,93.44106683,2067.21222655,333.0,1751.97849111,72.18566254,2.00180009,113.57147509,0.0,4.05056508,7.00615186,10265.59168872,1701.79360949,0.0209616,0.34073398,0.00909755,0.02991979,3.094e-05,0.02664916,0.01878169,0.0024329,0.335,0.0,0.0294,8.14297101,1.13882931,0.0,0.87878039,0.0,1.39013947,0.0
5975,10240.22999999,18630.94085224,214.39592552,11761.36050813,3.02825186,363.2355793,0.31754926,6086.19472029,0.0871078,4.0035852,92.68446352,380.56519073,333.0,1751.97849111,71.82756625,7.06885501,113.57147509,0.0,4.02855772,7.2808317,10232.09898072,21948.87171154,0.02094917,1.54561827,0.00909267,0.39540406,3.093e-05,0.37524948,0.01878169,0.0,0.335,0.0,0.02927918,1.31828166,1.14519645,2.92564254,0.87878039,0.0,1.39013947,0.0
5976,10251.0,26102.47608208,215.01865966,715.8180037,3.04356735,547.02944713,0.31644812,254.5136752,0.0872317,49.00237904,93.3,2972.42887601,333.0,1751.97849111,71.99926432,2.00179986,113.57147509,0.0,4.04923223,20.2664275,10245.23051689,96766.31002134,0.0209437,0.14324213,0.00909855,0.00921738,3.097e-05,0.02882201,0.01878169,0.0,0.33585115,0.16999983,0.02927918,0.0,1.14519645,0.0,0.87878039,0.0,1.39013947,0.0
5977,10215.0,111019.02874365,213.9,8298.82644523,3.03780114,253.95132559,0.317,108.51358968,0.087,343.14237162,92.68446334,8336.42159287,333.0,1751.97849111,71.75379875,150.00392763,113.57147509,0.0,3.9843058,5969.98314993,10191.10728908,79947.65228117,0.02094216,0.0681936,0.00906962,0.58830725,3.1e-05,0.34210832,0.0185971,24.37578859,0.33585115,0.0,0.02929966,1.94123509,1.14519645,0.0,0.87878039,0.0,1.39013947,0.0
5978,10356.02054342,251641.38400289,216.30174745,52983.3494787,3.05364053,1587.26756337,0.32149062,26066.96859886,0.08784722,8333.25637166,94.342056,9560.01091381,333.0,1751.97849111,72.25872817,2744.41881385,113.95189259,307.49844971,4.08553963,3503.14423666,10331.6368675,135136.37934584,0.02083303,8.45747566,0.00906964,0.25647002,3.086e-05,2.7605992,0.01891877,1.08785218,0.33340504,1.31453583,0.0295,0.77418096,1.13882931,1e-08,0.87431034,0.00355844,1.39013947,0.0
5979,10340.39810867,2475.03148713,215.50660439,4699.49581723,3.05162503,4946.58385214,0.3209024,8814.40981514,0.08792183,220.05492464,93.80619381,6152.63649687,333.0,1751.97849111,72.146465,2.00180034,113.95189259,0.0,4.08618302,1613.63701859,10322.22222216,7026.16531836,0.020845,3.40119888,0.00908727,0.6792154,3.087e-05,0.07492417,0.01891877,0.0,0.33323334,1.39521256,0.02955696,9.68003973,1.14334356,0.197703,0.87431034,0.0,1.39013947,0.0
5980,10353.21100265,32297.37078993,216.30174745,22951.48545211,3.05257666,476.65014601,0.31925467,7664.36246917,0.08743667,102.99606784,93.99569377,691.66985231,333.0,1751.97849111,72.07915113,2.0018002,113.95189259,0.0,4.08608164,205.43983613,10329.69102149,9962.14435069,0.02090957,8.21980085,0.00907765,0.57795416,3.082e-05,0.57366994,0.0188439,0.00220285,0.33273791,0.33825054,0.02935152,14.68102498,1.14334356,0.0,0.87431034,0.0,1.39013947,0.0
5981,10330.28816332,82448.45196391,216.06995028,407.4472239,3.04801221,217.60169122,0.31950802,2.00179996,0.0879666,8.05720747,93.55345104,248.84335132,333.0,1751.97849111,72.00078837,4.00359962,113.95189259,0.02574059,4.06829142,484.68848164,10306.02457446,6147.80290537,0.02093817,3.21995975,0.00908468,0.20067515,3.089e-05,0.23062984,0.0188439,0.0,0.33273791,0.0,0.02955305,3.10307905,1.14334356,0.0,0.87431034,0.0,1.39013947,0.0
5982,10283.70239994,82356.0035856,215.65136377,2787.4344817,3.05262526,106.13188534,0.31894571,97.07531386,0.08761959,8.03783982,93.55345038,258.67991558,333.0,1751.97849111,71.92658306,379.55351039,113.95189259,0.0,4.06829142,0.0,10271.28844312,35657.14581629,0.02095506,0.3398643,0.00912099,0.852166,3.104e-05,0.35811697,0.0188439,0.0,0.33273791,0.0,0.02955305,0.0,1.13431501,0.66398574,0.87431034,0.0,1.39013947,0.0
5983,10308.69119999,12821.7466519,216.14748745,351.19109947,3.04160104,389.00913138,0.31982685,462.13391904,0.0878789,8.03692613,93.5554245,93.5554245,333.0,1751.97849111,71.92658306,0.0,113.95189259,0.0,4.0902,7.69769005,10272.64313478,15805.64267468,0.02096407,9.57406347,0.009125,1.03942089,3.102e-05,0.03209864,0.01886829,0.00220192,0.33273791,0.0,0.02954492,2.03852215,1.13431501,0.0,0.87431034,0.0,1.39013947,0.0
5984,10285.91470116,47704.35410954,216.20599,1486.88497519,3.04502056,138.19326085,0.32242137,1094.00881146,0.08766643,2113.70736541,93.83081245,3074.11124587,333.0,1751.97849111,72.13282331,3.89331629,114.12396183,456.49584732,4.10068354,150.12158869,10264.02569927,65519.3168332,0.02100391,0.16995074,0.00913685,0.07795917,3.14e-05,6.71603307,0.01898826,0.00220453,0.33273791,0.0,0.02954492,0.0,1.13431499,0.89646047,0.87431034,0.0,1.39013947,0.0
5985,10310.39810866,68627.63554855,216.2,6434.60547726,3.04502056,0.0,0.32244393,5814.73597035,0.08761242,1149.14235135,93.93081245,456.19499229,333.0,1751.97849111,72.20157,9.79956924,114.12396183,0.0,4.09966374,1629.50521564,10279.86606917,6355.8628261,0.02097428,0.11011755,0.00913961,0.00056362,3.123e-05,1.38785783,0.01898826,0.0,0.33273791,0.0,0.0294,0.02249777,1.13431499,0.0,0.87431034,0.0,1.38705834,0.19999999
5986,10296.68161684,20919.25073999,215.90437902,145.89924535,3.04603581,277.91869148,0.32244393,0.0,0.08761242,0.0,94.06334216,150.12509408,333.0,1751.97849111,72.16719665,4.00359967,114.12396183,0.0,4.09966374,0.0,10284.03314835,1.33630726,0.02094395,0.29965688,0.00913961,0.00248124,3.114e-05,0.18006346,0.01898826,0.0,0.33273791,0.0,0.02939869,1.00000102,1.13431499,0.0,0.87431034,0.0,1.38705834,0.0
5987,10100.0,155831.38476319,212.4,22247.04022915,3.01259054,165.96568884,0.31824745,1462.78184852,0.08721889,1830.6325616,92.48554059,6833.1013525,333.0,1751.97849111,71.47049355,21.62383473,112.34036305,658.32632058,4.04,2070.93739324,10080.0,150593.01295026,0.021025,4.21828117,0.00914677,0.37791792,3.138e-05,2.50468655,0.01898826,0.0,0.33428028,0.0001025,0.0294,1.83215115,1.12980068,0.0102857,0.87,15.94705259,1.36792847,0.06298604
5988,10152.87870088,273871.44217502,213.30000001,34437.3723825,3.00033069,240.62129811,0.31776981,16981.81775301,0.08693765,3131.59395968,93.13257067,13413.29107215,333.0,1751.97849111,71.62528068,3.93568236,113.08312999,241.91425201,4.05525324,6595.39770011,10102.82066322,203421.73319598,0.02102005,1.31080032,0.00917488,0.54443062,3.129e-05,4.73041498,0.01898826,0.0,0.33428028,0.0,0.0294616,1.8560808,1.12980068,0.0,0.87,0.0,1.36792847,0.0
5989,10247.30895945,244304.11501183,215.53789443,42471.67915719,3.02249008,1043.92434626,0.32,3758.2666805,0.08755386,3296.08247299,94.1965838,4447.49342515,333.0,1751.97849111,72.33199998,6751.52879067,114.064,2113.30560569,4.11247649,6447.08444758,10244.30572612,114596.46207054,0.02099502,6.18620266,0.009165,1.30430599,3.119e-05,4.95801254,0.01903951,0.00444374,0.336,0.00028,0.02955629,4.29110099,1.12528636,0.01553073,0.868,0.06471946,1.362,0.06582087
5990,10307.90634951,92095.51763184,216.2,1503.43985675,3.02440278,543.90816351,0.320667,2.01507142,0.0878778,112.3397277,94.58635423,933.84741084,333.0,1751.97849111,72.3512,6.03791311,114.4805,1597.09622794,4.10941818,4422.6735646,10287.89999989,191452.56081521,0.02101015,0.32065128,0.00922268,1.58543182,3.114e-05,0.44214969,0.01903951,0.0,0.335,1.00361375,0.02938395,0.02399938,1.12077204,0.71689176,0.861,2.34855718,1.36,20.40102001
5991,10299.99,60193.0989479,217.25257602,19434.11074598,3.0444713,469.44733868,0.321524,1841.24456873,0.0879207,2.01366937,94.8,4878.45565918,333.0,1751.97849111,72.7874,12.1035789,114.4805,683.07534495,4.12829243,1.65379394,10275.59168533,27854.78361562,0.0211,1.47555667,0.00918999,0.02461208,3.116e-05,0.6553209,0.01903951,0.0,0.335,0.0112995,0.029253,1.00588786,1.12077204,0.0,0.869625,1.05024114,1.36,0.0
5992,10330.79774568,7857.94723303,218.2,4105.45261656,3.04825548,78.67215625,0.32090551,352.97295162,0.0879207,0.0,95.36178998,1.00100031,333.0,1751.97849111,72.7874,0.0,113.94128887,198.39330515,4.12829243,0.0,10277.91589337,664.40196029,0.02111435,5.35083321,0.00920635,0.05250908,3.112e-05,0.04730966,0.01903951,0.0,0.335,0.0,0.02923093,0.2835,1.12707079,1.01977993,0.869625,0.0,1.36884827,21.59609203
5993,10359.00000001,44389.33674891,218.32393092,12131.79010214,3.05155743,494.72286374,0.32131655,82.40259319,0.0879957,4.03233,95.36178999,95.36178999,333.0,1751.97849111,72.7874,0.0,113.94128887,0.0,4.12180822,741.1217476,10340.57724969,7958.78267913,0.02106404,0.13814253,0.00916872,0.47795222,3.101e-05,0.12302741,0.01903951,0.0,0.33399911,1.34325531,0.02919991,0.50576667,1.12707079,0.20072766,0.869625,0.0,1.34882352,1.73920094
5994,10365.10104258,38413.78871526,218.3254054,4079.53799641,3.05001365,3125.15070703,0.32136272,2835.51389681,0.08836784,13.075401,95.36179,20.33223932,333.0,1751.97849111,73.0379,24.29111048,113.94128887,0.0,4.12180822,186.28510189,10354.69481449,26919.78129706,0.02101923,0.04556519,0.00919738,0.71366216,3.103e-05,0.72653152,0.01903951,0.0,0.33399911,0.0,0.02905105,2.56643815,1.12707079,0.0,0.869625,0.0,1.34790557,0.00634142
5995,10309.54759696,9176.35779034,216.6906979,8903.56213091,3.0266822,2000.71516429,0.3205529,855.03150419,0.088,460.23553298,94.49730083,1267.45386694,333.0,1751.97849111,73.35680952,244.92166818,113.94128887,0.0,4.12180822,0.0,10259.11998842,40085.41989084,0.02109274,0.13316948,0.009217,0.98465689,3.111e-05,0.71253676,0.01903951,0.0,0.33399911,0.0,0.02917944,0.02041155,1.13224876,0.11993892,0.86965517,0.00353949,1.34790557,0.0
5996,10287.78554576,9411.79924931,217.34168599,11905.17548979,3.0439591,77.19874746,0.3205529,0.0,0.088,0.0,94.93777299,301.80718033,333.0,1751.97849111,73.35680952,0.0,113.94128887,0.0,4.12180822,0.0,10274.61757721,69706.44556677,0.02107696,0.59236443,0.00920597,0.02573014,3.117e-05,0.37357939,0.01903951,0.0,0.33399911,0.0,0.02917944,0.0,1.13224876,0.0,0.86965517,0.0,1.35647058,0.00330707
5997,10356.90403756,137531.58498284,217.71466636,18929.4195057,3.05522485,1151.27855967,0.322455,3419.84812831,0.0879,1591.64348545,95.466698,6511.37789473,333.0,1751.97849111,72.897507,1530.847647,114.0768717,576.11799965,4.13395951,1528.77430446,10340.57724969,93015.4906474,0.02103826,0.28406817,0.00921129,1.83664342,3.113e-05,1.04358679,0.01903951,0.0,0.33702189,0.01630927,0.02920739,0.04640293,1.13483774,0.07287221,0.86965517,0.0,1.35647058,0.0
5998,10340.06930623,15117.21352962,218.25539999,3940.91490418,3.05589932,509.7045342,0.32279372,49.53803178,0.0879,0.0,95.69292426,951.91814101,333.0,1751.97849111,72.897507,0.0,114.0768717,0.0,4.14438592,3729.65994227,10317.74627697,11870.36354411,0.02107804,0.10677295,0.00922067,0.13421815,3.111e-05,0.09061677,0.01903951,0.0,0.33702189,0.0,0.02917,0.16149014,1.13483774,0.0,0.86965517,0.0,1.35647058,0.0
5999,10318.99999996,31744.55743814,217.21115861,4381.52381139,3.0556531,431.00744412,0.32020033,33.46769871,0.0879,0.0,94.46838632,571.68450323,333.0,1751.97849111,72.897507,0.0,114.0768717,0.0,4.14438616,3432.97357409,10295.67504838,11880.58372906,0.02107395,0.40375606,0.00921134,0.01575921,3.11e-05,0.0890464,0.01903951,0.0,0.33702189,0.0,0.02917,0.01355233,1.13483774,0.0,0.86965517,0.0,1.35647058,0.0
6000,10300.42449428,4785.91869988,216.194001,3922.54116834,3.05472657,6.00535332,0.32020033,0.0,0.088,54.52916115,94.62875287,18.40599627,333.0,1751.97849111,72.897507,0.0,114.0768717,0.0,4.13,454.68394594,10270.29154822,4213.4541947,0.0210151,0.43840374,0.00919827,0.1119253,3.109e-05,0.03737576,0.01903951,0.0,0.33702189,0.0,0.02917,0.0,1.13483774,0.0,0.86965517,0.0,1.35647058,0.0
6001,10305.47691268,6372.73730712,217.09335249,225.02817748,3.05472657,0.0,0.31996284,64.99158583,0.088,0.0,95.03492129,62.84903109,333.0,1751.97849111,72.897507,0.0,114.0768717,0.0,4.13,0.0,10275.9912764,117.12272956,0.02102062,0.18397324,0.00919116,0.1424429,3.104e-05,0.31840474,0.01903951,0.0,0.33721871,1.6999443,0.02917176,9.61139719,1.13483774,0.0,0.86965517,0.0,1.35647058,0.0
6002,10328.67816658,3900.00205947,217.39704599,7.49537839,3.05472657,0.0,0.32138607,111.5116349,0.088229,317.63209361,95.03186428,1843.61816703,333.0,1751.97849111,72.897507,0.0,114.0768717,0.0,4.12528287,149.8270595,10321.80546006,1298.62796353,0.02105054,1.67873776,0.00920514,0.03773367,3.107e-05,0.88659971,0.01906433,0.20970763,0.33721871,0.0,0.02932855,0.32262325,1.13483774,0.0,0.86965517,0.0,1.35647058,0.0
6003,10346.374832,4308.45130196,218.0212599,67.75319615,3.05532284,2.70788827,0.32138607,0.0,0.0885466,14.08943847,95.03186428,0.0,333.0,1751.97849111,72.897507,0.0,114.0768717,0.0,4.12528287,0.0,10337.36281943,18140.53269364,0.02101949,0.23466864,0.00920498,1.30332447,3.105e-05,0.05344655,0.01906433,0.0,0.33721871,0.0,0.02932414,0.01330531,1.13483774,0.0,0.86965517,0.0,1.35647058,0.0
6004,10344.1772921,913.21930877,217.32138401,145.50174322,3.05532284,0.0,0.32138607,0.0,0.08872,3.03220043,95.18610509,2624.40726641,333.0,1751.97849111,72.897507,0.0,114.0768717,0.0,4.13188212,1.94357743,10314.71925934,20718.78761534,0.02102,1.46365123,0.00920498,0.00016016,3.106e-05,0.0354926,0.01906433,0.0,0.33721871,0.0,0.02932414,0.0,1.13483774,0.0,0.86965517,0.0,1.36411764,0.00332571
6005,10335.62652783,16094.23686591,216.97136795,852.85431679,3.04696593,147.95433916,0.3203207,829.38098924,0.08803528,48.29110988,95.03903367,2131.60817866,333.0,1751.97849111,73.06123492,428.99014639,113.95546357,1261.21812659,4.11420605,896.22046034,10321.34315662,43127.87299005,0.02100504,0.59559759,0.0091879,0.13520125,3.098e-05,0.17567359,0.01906433,0.0,0.33721871,0.0,0.02932414,0.0,1.13484448,0.00393611,0.86965517,0.0,1.36401695,0.3320086
6006,10279.94350936,13539.83086522,216.22930702,175.88537033,3.04155878,429.38293613,0.31891316,5.44927654,0.088,745.4707769,94.18999999,7443.25918675,333.0,1751.97849111,72.41714005,469.83537581,113.95546357,0.0,4.09989462,1.63831789,10288.37922545,43776.83296138,0.02099652,6.4864122,0.00915028,1.15822683,3.096e-05,1.57576748,0.01884766,0.05239651,0.33721871,0.0,0.02932414,0.0,1.12980068,1.19189878,0.86965517,0.0,1.36401695,0.0
6007,10216.51165377,66370.27935104,215.42825082,8414.78726547,3.01815656,368.36821446,0.31729,299.4838818,0.088,0.0,93.61762419,4553.62882499,333.0,1751.97849111,72.104075,547.18360517,113.87818,2516.34783873,4.05874537,3.29764762,10200.0,79394.52896305,0.02106107,4.30697394,0.00917181,0.02032348,3.099e-05,1.19357247,0.01884766,0.0,0.33420832,0.17514251,0.02932414,0.0,1.12980068,0.0,0.86965517,0.0,1.36401695,0.0
6008,10279.5,12880.82003101,215.89594959,149.42648283,3.03161697,626.75442195,0.31790518,134.39892089,0.08775138,301.63693212,94.34942564,34.08000037,333.0,1751.97849111,72.104075,0.0,113.87818,0.0,4.05868809,130.16239082,10261.11111106,14848.36684514,0.02101427,2.44843588,0.00918093,0.02122727,3.094e-05,0.04975741,0.01884766,0.0,0.33420832,0.0,0.02915737,0.26660206,1.12980068,0.0,0.86965517,0.0,1.36401695,0.0
6009,10243.99462327,21614.76014596,215.17952295,499.6408446,3.03050486,43.87807376,0.31758816,80.09645278,0.08768446,4565.85928287,93.94470632,6751.87452181,333.0,1751.97849111,72.104075,0.0,113.87818,0.0,4.059,61.42187941,10231.7921438,44313.8320827,0.02101894,1.06774884,0.00915179,0.25872211,3.102e-05,0.11490132,0.01884766,0.0,0.33420832,0.0,0.0291559,0.0276,1.12980068,0.0,0.86965517,0.0,1.36401695,0.0
6010,10254.1571,2654.33953766,215.37398178,1404.1868165,3.03050486,0.0,0.31815289,102.75878072,0.0876316,154.65862178,93.94470632,0.0,333.0,1751.97849111,72.104075,0.0,113.87818,0.0,4.059,13.589532,10223.16126071,5010.84425736,0.02100845,0.14019314,0.00915499,0.15271351,3.099e-05,0.07187762,0.01884766,0.0,0.33782614,0.00348548,0.02894967,1.47305416,1.12980068,0.0,0.86965517,0.0,1.36401695,0.0
6011,10260.7191396,24319.45340945,216.28058802,202.8682284,3.03307477,176.96461417,0.3177267,2.00192172,0.08762892,124.82564891,93.88874308,349.82044339,333.0,1751.97849111,72.104075,0.0,113.87818,0.0,4.059,0.0,10242.87407017,658.76559828,0.02106697,1.1094428,0.00915846,0.02751925,3.094e-05,0.0809203,0.01884766,0.0,0.33782614,0.0,0.02894967,0.0,1.12980068,0.0,0.86965517,0.0,1.36401695,0.0
6012,10229.20364398,7972.22568346,215.45315582,3841.21956352,3.02952437,10.00900001,0.31729,43.21442149,0.08762945,4.00347779,93.86722812,6.18312818,333.0,1751.97849111,72.8,559.0676,113.87818,0.0,4.059,0.0,10209.00154548,356.25547762,0.02107551,0.85212381,0.00915904,0.00067526,3.1e-05,0.09320413,0.01888106,0.56251277,0.33782614,0.0,0.02894967,0.0,1.12980068,0.0,0.86965517,0.0,1.36401695,0.0
6013,10235.22807011,14726.08445888,215.53041216,6.12901246,3.02910399,2.00164091,0.3180861,434.34662733,0.08763052,4.00354396,93.86722812,0.0,333.0,1751.97849111,72.8,0.0,113.87818,0.0,4.059,0.0,10227.24626611,1527.31908427,0.02106797,0.29534581,0.009175,0.01320107,3.103e-05,1.18182748,0.01888106,0.0,0.33782614,0.0,0.02895679,0.43694788,1.12980068,0.0,0.87431034,0.00355844,1.36401695,0.0
6014,10270.44467124,12334.89437135,215.95000003,3798.13043857,3.02908843,15.05123749,0.3188712,227.25146591,0.0878862,1765.39389094,94.24102599,3146.55426396,333.0,1751.97849111,72.8,0.0,113.87818,0.0,4.059,0.0,10268.89681305,1380.35753833,0.02106175,3.8257347,0.00917777,0.02505181,3.1e-05,1.48378565,0.01888106,0.0,0.33782614,0.0,0.02895679,1.03190282,1.12980068,0.0,0.87431034,0.0,1.36401695,0.0
6015,10275.0,13789.19101173,216.6887,8120.40628955,3.03553344,1112.45707849,0.31879727,55.93113808,0.0878862,0.0,94.202147,4266.86703377,333.0,1751.97849111,72.8,0.0,113.87818,0.0,4.059,0.0,10268.49040355,1679.71675053,0.02115102,0.27266941,0.00919997,0.19440509,3.105e-05,3.10300655,0.01888106,0.0,0.33782614,0.0,0.02891082,0.2891082,1.12980068,0.0,0.87431034,0.0,1.36401695,0.0
